minute_ts,datetime_utc,usdc_reserve,token_reserve,mid_price_usdc,depth_usdc_tvl,fee_bps,buy_50k_bps_approx,max_size_at_50bps_approx
1789203180,2026-09-12T08:53:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789203240,2026-09-12T08:54:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789203300,2026-09-12T08:55:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789203360,2026-09-12T08:56:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789203420,2026-09-12T08:57:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789203480,2026-09-12T08:58:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789203540,2026-09-12T08:59:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789203600,2026-09-12T09:00:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789203660,2026-09-12T09:01:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789203720,2026-09-12T09:02:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789203780,2026-09-12T09:03:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789203840,2026-09-12T09:04:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789203900,2026-09-12T09:05:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789203960,2026-09-12T09:06:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789204020,2026-09-12T09:07:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789204080,2026-09-12T09:08:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789204140,2026-09-12T09:09:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789204200,2026-09-12T09:10:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789204260,2026-09-12T09:11:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789204320,2026-09-12T09:12:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789204380,2026-09-12T09:13:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789204440,2026-09-12T09:14:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789204500,2026-09-12T09:15:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789204560,2026-09-12T09:16:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789204620,2026-09-12T09:17:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789204680,2026-09-12T09:18:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789204740,2026-09-12T09:19:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789204800,2026-09-12T09:20:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789204860,2026-09-12T09:21:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789204920,2026-09-12T09:22:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789204980,2026-09-12T09:23:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789205040,2026-09-12T09:24:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789205100,2026-09-12T09:25:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789205160,2026-09-12T09:26:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789205220,2026-09-12T09:27:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789205280,2026-09-12T09:28:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789205340,2026-09-12T09:29:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789205400,2026-09-12T09:30:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789205460,2026-09-12T09:31:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789205520,2026-09-12T09:32:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789205580,2026-09-12T09:33:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789205640,2026-09-12T09:34:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789205700,2026-09-12T09:35:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789205760,2026-09-12T09:36:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789205820,2026-09-12T09:37:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789205880,2026-09-12T09:38:00.000Z,2824.318393,10353.581863616,0.27278659986502524,5648.636786,30,177033.8646093291,13.652710981787108
1789205940,2026-09-12T09:39:00.000Z,2833.14298,10333.400098365,0.2741733556265061,5666.28596,30,176482.44494882497,13.695368897460938
1789206000,2026-09-12T09:40:00.000Z,2833.14298,10333.400098365,0.2741733556265061,5666.28596,30,176482.44494882497,13.695368897460938
1789206060,2026-09-12T09:41:00.000Z,2833.14298,10333.400098365,0.2741733556265061,5666.28596,30,176482.44494882497,13.695368897460938
1789206120,2026-09-12T09:42:00.000Z,2833.14298,10333.400098365,0.2741733556265061,5666.28596,30,176482.44494882497,13.695368897460938
1789206180,2026-09-12T09:43:00.000Z,2847.049796,10301.621262003,0.2763690999300466,5694.099592,30,175620.39157252587,13.762594228710935
1789206240,2026-09-12T09:44:00.000Z,2847.049796,10301.621262003,0.2763690999300466,5694.099592,30,175620.39157252587,13.762594228710935
1789206300,2026-09-12T09:45:00.000Z,2846.971653,10301.800815777,0.276356697621247,5693.943306,30,175625.21195921442,13.762216486669923
1789206360,2026-09-12T09:46:00.000Z,2846.971653,10301.800815777,0.276356697621247,5693.943306,30,175625.21195921442,13.762216486669923
1789206420,2026-09-12T09:47:00.000Z,2830.24879,10261.167708878,0.2758213168615555,5660.49758,30,176662.91449947053,13.681378428222656
1789206480,2026-09-12T09:48:00.000Z,2830.24879,10261.167708878,0.2758213168615555,5660.49758,30,176662.91449947053,13.681378428222656
1789206540,2026-09-12T09:49:00.000Z,2830.24879,10261.167708878,0.2758213168615555,5660.49758,30,176662.91449947053,13.681378428222656
1789206600,2026-09-12T09:50:00.000Z,2830.24879,10261.167708878,0.2758213168615555,5660.49758,30,176662.91449947053,13.681378428222656
1789206660,2026-09-12T09:51:00.000Z,2830.24879,10261.167708878,0.2758213168615555,5660.49758,30,176662.91449947053,13.681378428222656
1789206720,2026-09-12T09:52:00.000Z,2830.24879,10261.167708878,0.2758213168615555,5660.49758,30,176662.91449947053,13.681378428222656
1789206780,2026-09-12T09:53:00.000Z,2830.24879,10261.167708878,0.2758213168615555,5660.49758,30,176662.91449947053,13.681378428222656
1789206840,2026-09-12T09:54:00.000Z,2830.24879,10261.167708878,0.2758213168615555,5660.49758,30,176662.91449947053,13.681378428222656
1789206900,2026-09-12T09:55:00.000Z,2830.24879,10261.167708878,0.2758213168615555,5660.49758,30,176662.91449947053,13.681378428222656
1789206960,2026-09-12T09:56:00.000Z,2830.24879,10261.167708878,0.2758213168615555,5660.49758,30,176662.91449947053,13.681378428222656
1789207020,2026-09-12T09:57:00.000Z,2830.24879,10261.167708878,0.2758213168615555,5660.49758,30,176662.91449947053,13.681378428222656
1789207080,2026-09-12T09:58:00.000Z,2848.26103,10220.054345659,0.27869333505157023,5696.52206,30,175545.7083229482,13.768449314941407
1789207140,2026-09-12T09:59:00.000Z,2848.26103,10220.054345659,0.27869333505157023,5696.52206,30,175545.7083229482,13.768449314941407
1789207200,2026-09-12T10:00:00.000Z,2848.264478,10220.046482104,0.2786938868612296,5696.528956,30,175545.49581403026,13.76846598251953
1789207260,2026-09-12T10:01:00.000Z,2862.191858,10188.293313723,0.2809294716853906,5724.383716,30,174691.29422699937,13.83579071982422
1789207320,2026-09-12T10:02:00.000Z,2862.191858,10188.293313723,0.2809294716853906,5724.383716,30,174691.29422699937,13.83579071982422
1789207380,2026-09-12T10:03:00.000Z,2862.191858,10188.293313723,0.2809294716853906,5724.383716,30,174691.29422699937,13.83579071982422
1789207440,2026-09-12T10:04:00.000Z,2937.122952,10018.07521871,0.2931823616690917,5874.245904,30,170234.6167223033,14.198006457421878
1789207500,2026-09-12T10:05:00.000Z,2925.456799,10044.688008023,0.29124416772958484,5850.913598,30,170913.47927985585,14.141612456103516
1789207560,2026-09-12T10:06:00.000Z,2925.443339,10044.718726872,0.29124193703639967,5850.886678,30,170914.2656548304,14.141547390673827
1789207620,2026-09-12T10:07:00.000Z,2925.430053,10044.749048547,0.29123973519509394,5850.860106,30,170915.0418712814,14.141483166357421
1789207680,2026-09-12T10:08:00.000Z,2925.404001,10044.808507246,0.29123541766771444,5850.808002,30,170916.56394435893,14.141357231396483
1789207740,2026-09-12T10:09:00.000Z,2925.404001,10044.808507246,0.29123541766771444,5850.808002,30,170916.56394435893,14.141357231396483
1789207800,2026-09-12T10:10:00.000Z,2918.86785,10059.728549053,0.2901537388178109,5837.7357,30,171299.29332018233,14.109761579589843
1789207860,2026-09-12T10:11:00.000Z,2910.111084,10079.728549053,0.2887092712703467,5820.222168,30,171814.74712392798,14.067431509570314
1789207920,2026-09-12T10:12:00.000Z,2910.111084,10079.728549053,0.2887092712703467,5820.222168,30,171814.74712392798,14.067431509570314
1789207980,2026-09-12T10:13:00.000Z,2887.856865,10130.612655056,0.28506241066859117,5775.71373,30,173138.77500642676,13.959854962646485
1789208040,2026-09-12T10:14:00.000Z,2887.856865,10130.612655056,0.28506241066859117,5775.71373,30,173138.77500642676,13.959854962646485
1789208100,2026-09-12T10:15:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789208160,2026-09-12T10:16:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789208220,2026-09-12T10:17:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789208280,2026-09-12T10:18:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789208340,2026-09-12T10:19:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789208400,2026-09-12T10:20:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789208460,2026-09-12T10:21:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789208520,2026-09-12T10:22:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789208580,2026-09-12T10:23:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789208640,2026-09-12T10:24:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789208700,2026-09-12T10:25:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789208760,2026-09-12T10:26:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789208820,2026-09-12T10:27:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789208880,2026-09-12T10:28:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789208940,2026-09-12T10:29:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789209000,2026-09-12T10:30:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789209060,2026-09-12T10:31:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789209120,2026-09-12T10:32:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789209180,2026-09-12T10:33:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789209240,2026-09-12T10:34:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789209300,2026-09-12T10:35:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789209360,2026-09-12T10:36:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789209420,2026-09-12T10:37:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789209480,2026-09-12T10:38:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789209540,2026-09-12T10:39:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789209600,2026-09-12T10:40:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789209660,2026-09-12T10:41:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789209720,2026-09-12T10:42:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789209780,2026-09-12T10:43:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789209840,2026-09-12T10:44:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789209900,2026-09-12T10:45:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789209960,2026-09-12T10:46:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789210020,2026-09-12T10:47:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789210080,2026-09-12T10:48:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789210140,2026-09-12T10:49:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789210200,2026-09-12T10:50:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789210260,2026-09-12T10:51:00.000Z,2875.589459,10158.696787298,0.28306676724474283,5751.178918,30,173877.39353234292,13.900554513720701
1789210320,2026-09-12T10:52:00.000Z,2900.604959,10101.797072436,0.28713752000766857,5801.209918,30,172377.83395791266,14.021479049853513
1789210380,2026-09-12T10:53:00.000Z,2900.604959,10101.797072436,0.28713752000766857,5801.209918,30,172377.83395791266,14.021479049853513
1789210440,2026-09-12T10:54:00.000Z,2900.604959,10101.797072436,0.28713752000766857,5801.209918,30,172377.83395791266,14.021479049853513
1789210500,2026-09-12T10:55:00.000Z,2900.604959,10101.797072436,0.28713752000766857,5801.209918,30,172377.83395791266,14.021479049853513
1789210560,2026-09-12T10:56:00.000Z,2900.604959,10101.797072436,0.28713752000766857,5801.209918,30,172377.83395791266,14.021479049853513
1789210620,2026-09-12T10:57:00.000Z,2900.604959,10101.797072436,0.28713752000766857,5801.209918,30,172377.83395791266,14.021479049853513
1789210680,2026-09-12T10:58:00.000Z,2900.604959,10101.797072436,0.28713752000766857,5801.209918,30,172377.83395791266,14.021479049853513
1789210740,2026-09-12T10:59:00.000Z,2900.604959,10101.797072436,0.28713752000766857,5801.209918,30,172377.83395791266,14.021479049853513
1789210800,2026-09-12T11:00:00.000Z,2909.681669,10081.176574858,0.2886252063332186,5819.363338,30,171840.10379109278,14.065355724169923
1789210860,2026-09-12T11:01:00.000Z,2909.681669,10081.176574858,0.2886252063332186,5819.363338,30,171840.10379109278,14.065355724169923
1789210920,2026-09-12T11:02:00.000Z,2909.681669,10081.176574858,0.2886252063332186,5819.363338,30,171840.10379109278,14.065355724169923
1789210980,2026-09-12T11:03:00.000Z,2909.681669,10081.176574858,0.2886252063332186,5819.363338,30,171840.10379109278,14.065355724169923
1789211040,2026-09-12T11:04:00.000Z,2909.681669,10081.176574858,0.2886252063332186,5819.363338,30,171840.10379109278,14.065355724169923
1789211100,2026-09-12T11:05:00.000Z,2909.681669,10081.176574858,0.2886252063332186,5819.363338,30,171840.10379109278,14.065355724169923
1789211160,2026-09-12T11:06:00.000Z,2909.681669,10081.176574858,0.2886252063332186,5819.363338,30,171840.10379109278,14.065355724169923
1789211220,2026-09-12T11:07:00.000Z,2909.681669,10081.176574858,0.2886252063332186,5819.363338,30,171840.10379109278,14.065355724169923
1789211280,2026-09-12T11:08:00.000Z,2909.681669,10081.176574858,0.2886252063332186,5819.363338,30,171840.10379109278,14.065355724169923
1789211340,2026-09-12T11:09:00.000Z,2909.681669,10081.176574858,0.2886252063332186,5819.363338,30,171840.10379109278,14.065355724169923
1789211400,2026-09-12T11:10:00.000Z,2909.681669,10081.176574858,0.2886252063332186,5819.363338,30,171840.10379109278,14.065355724169923
1789211460,2026-09-12T11:11:00.000Z,2909.681669,10081.176574858,0.2886252063332186,5819.363338,30,171840.10379109278,14.065355724169923
1789211520,2026-09-12T11:12:00.000Z,2909.681669,10081.176574858,0.2886252063332186,5819.363338,30,171840.10379109278,14.065355724169923
1789211580,2026-09-12T11:13:00.000Z,2909.681669,10081.176574858,0.2886252063332186,5819.363338,30,171840.10379109278,14.065355724169923
1789211640,2026-09-12T11:14:00.000Z,2909.681669,10081.176574858,0.2886252063332186,5819.363338,30,171840.10379109278,14.065355724169923
1789211700,2026-09-12T11:15:00.000Z,2909.681669,10081.176574858,0.2886252063332186,5819.363338,30,171840.10379109278,14.065355724169923
1789211760,2026-09-12T11:16:00.000Z,2909.681669,10081.176574858,0.2886252063332186,5819.363338,30,171840.10379109278,14.065355724169923
1789211820,2026-09-12T11:17:00.000Z,2909.654638,10081.23833628,0.28862075679024857,5819.309276,30,171841.70020387138,14.065225056738281
1789211880,2026-09-12T11:18:00.000Z,2909.654638,10081.23833628,0.28862075679024857,5819.309276,30,171841.70020387138,14.065225056738281
1789211940,2026-09-12T11:19:00.000Z,2909.654638,10081.23833628,0.28862075679024857,5819.309276,30,171841.70020387138,14.065225056738281
1789212000,2026-09-12T11:20:00.000Z,2896.997597,10110.169754674,0.2865429233431712,5793.995194,30,172592.4800620399,14.004041118310546
1789212060,2026-09-12T11:21:00.000Z,2896.997597,10110.169754674,0.2865429233431712,5793.995194,30,172592.4800620399,14.004041118310546
1789212120,2026-09-12T11:22:00.000Z,2896.997597,10110.169754674,0.2865429233431712,5793.995194,30,172592.4800620399,14.004041118310546
